,Ligand,PDB_Crystal,Run,Binding_Energy
0,LCF,LCF_5sym,96,13.02
0,LCF,LCF_5sym,19,13.91
0,LCF,LCF_5sym,57,14.08
0,LCF,LCF_5sym,82,14.09
0,LCF,LCF_5sym,27,14.12
0,LCF,LCF_5sym,51,14.12
0,LCF,LCF_5sym,85,14.18
0,LCF,LCF_5sym,6,14.33
0,LCF,LCF_5sym,65,14.66
0,LCF,LCF_5sym,23,14.76
0,LCF,LCF_5sym,62,14.77
0,LCF,LCF_5sym,55,14.84
0,LCF,LCF_5sym,21,14.98
0,LCF,LCF_5sym,37,19.77
0,LCF,LCF_5sym,13,21.41
0,LCF,LCF_3pdc,50,5.98
0,LCF,LCF_3pdc,67,7.18
0,LCF,LCF_3pdc,61,7.24
0,LCF,LCF_3pdc,54,7.4
0,LCF,LCF_3pdc,10,7.84
0,LCF,LCF_3pdc,11,7.92
0,LCF,LCF_3pdc,32,8.36
0,LCF,LCF_3pdc,13,8.4
0,LCF,LCF_3pdc,95,8.48
0,LCF,LCF_3pdc,80,8.49
0,LCF,LCF_3pdc,62,8.53
0,LCF,LCF_3pdc,33,8.57
0,LCF,LCF_3pdc,7,8.62
0,LCF,LCF_3pdc,53,8.64
0,LCF,LCF_3pdc,25,8.77
0,LCF,LCF_3pdc,36,8.92
0,LCF,LCF_3pdc,88,9.14
0,LCF,LCF_3pdc,68,9.19
0,LCF,LCF_3pdc,55,9.28
0,LCF,LCF_3pdc,100,9.51
0,LCF,LCF_3pdc,22,9.59
0,LCF,LCF_3pdc,94,9.62
0,LCF,LCF_3pdc,45,9.66
0,LCF,LCF_3pdc,78,9.72
0,LCF,LCF_3pdc,15,9.76
0,LCF,LCF_3pdc,30,9.83
0,LCF,LCF_3pdc,82,10.34
0,LCF,LCF_3pdc,52,10.67
0,LCF,LCF_3pdc,97,10.81
0,LCF,LCF_3pdc,92,10.89
0,LCF,LCF_3pdc,83,12.5
0,LCF,LCF_3pdc,27,7.18
0,LCF,LCF_3pdc,42,7.2
0,LCF,LCF_3pdc,75,7.21
0,LCF,LCF_3pdc,57,7.22
0,LCF,LCF_3pdc,5,7.25
0,LCF,LCF_3pdc,51,7.26
0,LCF,LCF_3pdc,89,7.26
0,LCF,LCF_3pdc,98,7.26
0,LCF,LCF_3pdc,6,7.3
0,LCF,LCF_3pdc,24,7.3
0,LCF,LCF_3pdc,14,7.3
0,LCF,LCF_3pdc,21,7.3
0,LCF,LCF_3pdc,12,7.31
0,LCF,LCF_3pdc,23,7.32
0,LCF,LCF_3pdc,69,7.33
0,LCF,LCF_3pdc,34,7.38
0,LCF,LCF_3pdc,59,7.43
0,LCF,LCF_3pdc,38,7.45
0,LCF,LCF_3pdc,77,7.46
0,LCF,LCF_3pdc,76,7.46
0,LCF,LCF_3pdc,39,7.47
0,LCF,LCF_3pdc,81,7.47
0,LCF,LCF_3pdc,84,7.48
0,LCF,LCF_3pdc,47,7.49
0,LCF,LCF_3pdc,17,7.53
0,LCF,LCF_3pdc,37,7.54
0,LCF,LCF_3pdc,70,7.61
0,LCF,LCF_3pdc,99,7.63
0,LCF,LCF_3pdc,85,7.72
0,LCF,LCF_3pdc,56,7.76
0,LCF,LCF_3pdc,86,7.76
0,LCF,LCF_3pdc,46,7.8
0,LCF,LCF_3pdc,91,7.8
0,LCF,LCF_3pdc,4,7.84
0,LCF,LCF_3pdc,18,7.85
0,LCF,LCF_3pdc,71,7.86
0,LCF,LCF_3pdc,73,7.89
0,LCF,LCF_3pdc,20,7.89
0,LCF,LCF_3pdc,41,7.91
0,LCF,LCF_3pdc,72,7.91
0,LCF,LCF_3pdc,90,7.92
0,LCF,LCF_3pdc,16,7.95
0,LCF,LCF_3pdc,35,7.98
0,LCF,LCF_3pdc,31,8.0
0,LCF,LCF_3pdc,8,8.06
0,LCF,LCF_3pdc,3,8.15
0,LCF,LCF_3pdc,65,8.15
0,LCF,LCF_3pdc,79,8.15
0,LCF,LCF_3pdc,40,8.17
0,LCF,LCF_3pdc,87,8.22
0,LCF,LCF_3pdc,28,8.22
0,LCF,LCF_3pdc,49,8.31
0,LCF,LCF_3pdc,1,8.32
0,LCF,LCF_3pdc,29,8.34
0,LCF,LCF_3pdc,74,8.42
0,LCF,LCF_3pdc,58,8.48
0,LCF,LCF_3pdc,64,8.88
0,LCF,LCF_3pdc,60,9.27
0,LCF,LCF_3pdc,2,8.01
0,LCF,LCF_3pdc,63,8.19
0,LCF,LCF_3pdc,26,8.39
0,LCF,LCF_3pdc,19,8.82
0,LCF,LCF_3pdc,93,8.91
0,LCF,LCF_3pdc,96,9.07
0,LCF,LCF_3pdc,43,9.45
0,LCF,LCF_3pdc,9,9.65
0,LCF,LCF_3pdc,44,9.82
0,LCF,LCF_3pdc,66,10.32
0,LCF,LCF_3pdc,48,12.77
0,LCF,LCF_5KRE,41,-4.86
0,LCF,LCF_5KRE,35,-4.82
0,LCF,LCF_5KRE,83,-4.82
0,LCF,LCF_5KRE,61,-4.81
0,LCF,LCF_5KRE,96,-4.81
0,LCF,LCF_5KRE,13,-4.8
0,LCF,LCF_5KRE,5,-4.79
0,LCF,LCF_5KRE,25,-4.78
0,LCF,LCF_5KRE,63,-4.76
0,LCF,LCF_5KRE,81,-4.72
0,LCF,LCF_5KRE,44,-4.72
0,LCF,LCF_5KRE,9,-4.71
0,LCF,LCF_5KRE,73,-4.7
0,LCF,LCF_5KRE,71,-4.67
0,LCF,LCF_5KRE,19,-4.67
0,LCF,LCF_5KRE,28,-4.67
0,LCF,LCF_5KRE,15,-4.65
0,LCF,LCF_5KRE,89,-4.65
0,LCF,LCF_5KRE,94,-4.65
0,LCF,LCF_5KRE,80,-4.65
0,LCF,LCF_5KRE,4,-4.64
0,LCF,LCF_5KRE,7,-4.63
0,LCF,LCF_5KRE,55,-4.63
0,LCF,LCF_5KRE,78,-4.63
0,LCF,LCF_5KRE,6,-4.61
0,LCF,LCF_5KRE,32,-4.61
0,LCF,LCF_5KRE,54,-4.61
0,LCF,LCF_5KRE,59,-4.54
0,LCF,LCF_5KRE,58,-4.82
0,LCF,LCF_5KRE,23,-4.8
0,LCF,LCF_5KRE,82,-4.8
0,LCF,LCF_5KRE,16,-4.77
0,LCF,LCF_5KRE,50,-4.75
0,LCF,LCF_5KRE,45,-4.73
0,LCF,LCF_5KRE,75,-4.72
0,LCF,LCF_5KRE,53,-4.69
0,LCF,LCF_5KRE,3,-4.69
0,LCF,LCF_5KRE,22,-4.67
0,LCF,LCF_5KRE,11,-4.67
0,LCF,LCF_5KRE,14,-4.66
0,LCF,LCF_5KRE,67,-4.64
0,LCF,LCF_5KRE,93,-4.62
0,LCF,LCF_5KRE,90,-4.6
0,LCF,LCF_5KRE,1,-4.6
0,LCF,LCF_5KRE,70,-4.6
0,LCF,LCF_5KRE,38,-4.58
0,LCF,LCF_5KRE,12,-4.58
0,LCF,LCF_5KRE,77,-4.57
0,LCF,LCF_5KRE,17,-4.57
0,LCF,LCF_5KRE,30,-4.57
0,LCF,LCF_5KRE,91,-4.56
0,LCF,LCF_5KRE,24,-4.56
0,LCF,LCF_5KRE,87,-4.56
0,LCF,LCF_5KRE,48,-4.55
0,LCF,LCF_5KRE,31,-4.55
0,LCF,LCF_5KRE,2,-4.55
0,LCF,LCF_5KRE,20,-4.55
0,LCF,LCF_5KRE,56,-4.54
0,LCF,LCF_5KRE,76,-4.54
0,LCF,LCF_5KRE,86,-4.53
0,LCF,LCF_5KRE,57,-4.53
0,LCF,LCF_5KRE,98,-4.53
0,LCF,LCF_5KRE,72,-4.51
0,LCF,LCF_5KRE,10,-4.48
0,LCF,LCF_5KRE,65,-4.45
0,LCF,LCF_5KRE,95,-4.45
0,LCF,LCF_5KRE,69,-4.43
0,LCF,LCF_5KRE,99,-4.42
0,LCF,LCF_5KRE,43,-4.37
0,LCF,LCF_5KRE,46,-3.95
0,LCF,LCF_5KRE,60,-3.94
0,LCF,LCF_5KRE,66,-3.82
0,LCF,LCF_5KRE,21,-3.82
0,LCF,LCF_5KRE,47,-3.79
0,LCF,LCF_5KRE,62,-3.76
0,LCF,LCF_5KRE,39,-3.84
0,LCF,LCF_5KRE,74,-3.84
0,LCF,LCF_5KRE,49,-3.83
0,LCF,LCF_5KRE,88,-3.83
0,LCF,LCF_5KRE,51,-3.83
0,LCF,LCF_5KRE,85,-3.82
0,LCF,LCF_5KRE,8,-3.82
0,LCF,LCF_5KRE,52,-3.82
0,LCF,LCF_5KRE,27,-3.82
0,LCF,LCF_5KRE,33,-3.81
0,LCF,LCF_5KRE,40,-3.81
0,LCF,LCF_5KRE,79,-3.8
0,LCF,LCF_5KRE,42,-3.8
0,LCF,LCF_5KRE,26,-3.8
0,LCF,LCF_5KRE,84,-3.79
0,LCF,LCF_5KRE,97,-3.78
0,LCF,LCF_5KRE,29,-3.77
0,LCF,LCF_5KRE,36,-3.76
0,LCF,LCF_5KRE,100,-3.76
0,LCF,LCF_5KRE,34,-3.75
0,LCF,LCF_5KRE,92,-3.74
0,LCF,LCF_5KRE,37,-3.74
0,LCF,LCF_5KRE,18,-3.74
0,LCF,LCF_5KRE,68,-3.74
0,LCF,LCF_5KRE,64,-3.68
0,LCF,LCF_2IE4,33,-4.72
0,LCF,LCF_2IE4,29,-4.71
0,LCF,LCF_2IE4,39,-4.69
0,LCF,LCF_2IE4,4,-4.68
0,LCF,LCF_2IE4,3,-4.67
0,LCF,LCF_2IE4,100,-4.67
0,LCF,LCF_2IE4,7,-4.67
0,LCF,LCF_2IE4,85,-4.65
0,LCF,LCF_2IE4,50,-4.63
0,LCF,LCF_2IE4,54,-4.56
0,LCF,LCF_2IE4,98,-4.31
0,LCF,LCF_2IE4,22,-4.22
0,LCF,LCF_2IE4,23,-4.11
0,LCF,LCF_2IE4,44,-3.98
0,LCF,LCF_2IE4,1,-3.98
0,LCF,LCF_2IE4,61,-3.98
0,LCF,LCF_2IE4,28,-3.97
0,LCF,LCF_2IE4,47,-3.97
0,LCF,LCF_2IE4,43,-3.97
0,LCF,LCF_2IE4,25,-3.97
0,LCF,LCF_2IE4,81,-3.97
0,LCF,LCF_2IE4,24,-3.97
0,LCF,LCF_2IE4,20,-3.97
0,LCF,LCF_2IE4,55,-3.97
0,LCF,LCF_2IE4,45,-3.97
0,LCF,LCF_2IE4,62,-3.97
0,LCF,LCF_2IE4,5,-3.97
0,LCF,LCF_2IE4,84,-3.97
0,LCF,LCF_2IE4,37,-3.96
0,LCF,LCF_2IE4,34,-3.96
0,LCF,LCF_2IE4,96,-3.96
0,LCF,LCF_2IE4,56,-3.96
0,LCF,LCF_2IE4,38,-3.96
0,LCF,LCF_2IE4,88,-3.96
0,LCF,LCF_2IE4,52,-3.96
0,LCF,LCF_2IE4,36,-3.96
0,LCF,LCF_2IE4,87,-3.96
0,LCF,LCF_2IE4,59,-3.96
0,LCF,LCF_2IE4,48,-3.95
0,LCF,LCF_2IE4,40,-3.95
0,LCF,LCF_2IE4,78,-3.95
0,LCF,LCF_2IE4,31,-3.95
0,LCF,LCF_2IE4,92,-3.95
0,LCF,LCF_2IE4,15,-3.95
0,LCF,LCF_2IE4,72,-3.95
0,LCF,LCF_2IE4,26,-3.95
0,LCF,LCF_2IE4,6,-3.95
0,LCF,LCF_2IE4,35,-3.94
0,LCF,LCF_2IE4,91,-3.94
0,LCF,LCF_2IE4,18,-3.94
0,LCF,LCF_2IE4,99,-3.94
0,LCF,LCF_2IE4,8,-3.94
0,LCF,LCF_2IE4,41,-3.93
0,LCF,LCF_2IE4,82,-3.93
0,LCF,LCF_2IE4,90,-3.93
0,LCF,LCF_2IE4,79,-3.93
0,LCF,LCF_2IE4,89,-3.92
0,LCF,LCF_2IE4,2,-3.92
0,LCF,LCF_2IE4,66,-3.92
0,LCF,LCF_2IE4,60,-3.91
0,LCF,LCF_2IE4,19,-3.9
0,LCF,LCF_2IE4,53,-3.89
0,LCF,LCF_2IE4,73,-3.88
0,LCF,LCF_2IE4,13,-3.88
0,LCF,LCF_2IE4,21,-3.87
0,LCF,LCF_2IE4,77,-3.87
0,LCF,LCF_2IE4,42,-3.87
0,LCF,LCF_2IE4,9,-3.86
0,LCF,LCF_2IE4,68,-3.85
0,LCF,LCF_2IE4,75,-3.85
0,LCF,LCF_2IE4,74,-3.84
0,LCF,LCF_2IE4,97,-3.83
0,LCF,LCF_2IE4,49,-3.8
0,LCF,LCF_2IE4,64,-3.8
0,LCF,LCF_2IE4,12,-3.73
0,LCF,LCF_2IE4,94,-3.72
0,LCF,LCF_2IE4,16,-3.72
0,LCF,LCF_2IE4,65,-3.72
0,LCF,LCF_2IE4,32,-3.69
0,LCF,LCF_2IE4,93,-3.69
0,LCF,LCF_2IE4,83,-3.68
0,LCF,LCF_2IE4,69,-3.65
0,LCF,LCF_2IE4,71,-3.64
0,LCF,LCF_2IE4,58,-3.61
0,LCF,LCF_2IE4,11,-3.6
0,LCF,LCF_2IE4,70,-3.77
0,LCF,LCF_2IE4,46,-3.76
0,LCF,LCF_2IE4,76,-3.74
0,LCF,LCF_2IE4,57,-3.73
0,LCF,LCF_2IE4,51,-3.73
0,LCF,LCF_2IE4,80,-3.73
0,LCF,LCF_2IE4,30,-3.72
0,LCF,LCF_2IE4,17,-3.72
0,LCF,LCF_2IE4,14,-3.72
0,LCF,LCF_2IE4,10,-3.71
0,LCF,LCF_2IE4,27,-3.7
0,LCF,LCF_2IE4,67,-3.7
0,LCF,LCF_2IE4,86,-3.69
0,LCF,LCF_2IE4,63,-3.68
0,LCF,LCF_2IE4,95,-3.42
0,LCF,LCF_5ye8,40,-4.91
0,LCF,LCF_5ye8,42,-4.91
0,LCF,LCF_5ye8,68,-4.91
0,LCF,LCF_5ye8,64,-4.91
0,LCF,LCF_5ye8,15,-4.91
0,LCF,LCF_5ye8,31,-4.91
0,LCF,LCF_5ye8,77,-4.91
0,LCF,LCF_5ye8,69,-4.91
0,LCF,LCF_5ye8,30,-4.91
0,LCF,LCF_5ye8,55,-4.91
0,LCF,LCF_5ye8,82,-4.91
0,LCF,LCF_5ye8,88,-4.91
0,LCF,LCF_5ye8,58,-4.9
0,LCF,LCF_5ye8,86,-4.9
0,LCF,LCF_5ye8,96,-4.9
0,LCF,LCF_5ye8,48,-4.9
0,LCF,LCF_5ye8,67,-4.9
0,LCF,LCF_5ye8,28,-4.9
0,LCF,LCF_5ye8,78,-4.9
0,LCF,LCF_5ye8,6,-4.9
0,LCF,LCF_5ye8,47,-4.9
0,LCF,LCF_5ye8,53,-4.9
0,LCF,LCF_5ye8,14,-4.9
0,LCF,LCF_5ye8,13,-4.9
0,LCF,LCF_5ye8,79,-4.9
0,LCF,LCF_5ye8,50,-4.9
0,LCF,LCF_5ye8,37,-4.9
0,LCF,LCF_5ye8,25,-4.9
0,LCF,LCF_5ye8,52,-4.9
0,LCF,LCF_5ye8,54,-4.9
0,LCF,LCF_5ye8,99,-4.9
0,LCF,LCF_5ye8,39,-4.9
0,LCF,LCF_5ye8,72,-4.9
0,LCF,LCF_5ye8,16,-4.9
0,LCF,LCF_5ye8,63,-4.9
0,LCF,LCF_5ye8,76,-4.9
0,LCF,LCF_5ye8,4,-4.9
0,LCF,LCF_5ye8,51,-4.9
0,LCF,LCF_5ye8,21,-4.9
0,LCF,LCF_5ye8,94,-4.9
0,LCF,LCF_5ye8,49,-4.9
0,LCF,LCF_5ye8,46,-4.9
0,LCF,LCF_5ye8,98,-4.9
0,LCF,LCF_5ye8,56,-4.89
0,LCF,LCF_5ye8,44,-4.89
0,LCF,LCF_5ye8,1,-4.89
0,LCF,LCF_5ye8,9,-4.89
0,LCF,LCF_5ye8,60,-4.89
0,LCF,LCF_5ye8,89,-4.89
0,LCF,LCF_5ye8,100,-4.89
0,LCF,LCF_5ye8,84,-4.89
0,LCF,LCF_5ye8,18,-4.89
0,LCF,LCF_5ye8,70,-4.89
0,LCF,LCF_5ye8,2,-4.89
0,LCF,LCF_5ye8,91,-4.89
0,LCF,LCF_5ye8,97,-4.89
0,LCF,LCF_5ye8,3,-4.89
0,LCF,LCF_5ye8,71,-4.89
0,LCF,LCF_5ye8,24,-4.88
0,LCF,LCF_5ye8,90,-4.88
0,LCF,LCF_5ye8,75,-4.88
0,LCF,LCF_5ye8,27,-4.88
0,LCF,LCF_5ye8,33,-4.88
0,LCF,LCF_5ye8,93,-4.88
0,LCF,LCF_5ye8,83,-4.88
0,LCF,LCF_5ye8,32,-4.88
0,LCF,LCF_5ye8,41,-4.88
0,LCF,LCF_5ye8,92,-4.88
0,LCF,LCF_5ye8,22,-4.88
0,LCF,LCF_5ye8,17,-4.88
0,LCF,LCF_5ye8,7,-4.88
0,LCF,LCF_5ye8,10,-4.88
0,LCF,LCF_5ye8,61,-4.88
0,LCF,LCF_5ye8,81,-4.87
0,LCF,LCF_5ye8,59,-4.87
0,LCF,LCF_5ye8,12,-4.87
0,LCF,LCF_5ye8,43,-4.87
0,LCF,LCF_5ye8,87,-4.87
0,LCF,LCF_5ye8,57,-4.87
0,LCF,LCF_5ye8,95,-4.87
0,LCF,LCF_5ye8,38,-4.87
0,LCF,LCF_5ye8,19,-4.86
0,LCF,LCF_5ye8,36,-4.86
0,LCF,LCF_5ye8,73,-4.85
0,LCF,LCF_5ye8,8,-4.84
0,LCF,LCF_5ye8,29,-4.84
0,LCF,LCF_5ye8,26,-4.84
0,LCF,LCF_5ye8,35,-4.83
0,LCF,LCF_5ye8,11,-4.82
0,LCF,LCF_5ye8,80,-4.8
0,LCF,LCF_5ye8,5,-4.79
0,LCF,LCF_5ye8,45,-4.79
0,LCF,LCF_5ye8,66,-4.79
0,LCF,LCF_5ye8,20,-4.79
0,LCF,LCF_5ye8,34,-4.79
0,LCF,LCF_5ye8,23,-4.79
0,LCF,LCF_5ye8,85,-4.79
0,LCF,LCF_5ye8,65,-4.78
0,LCF,LCF_5ye8,62,-4.77
0,LCF,LCF_5ye8,74,-4.77
0,LCF,LCF_4LAC,21,-1.9
0,LCF,LCF_4LAC,47,-1.89
0,LCF,LCF_4LAC,22,-1.71
0,LCF,LCF_4LAC,78,-1.56
0,LCF,LCF_4LAC,100,-1.35
0,LCF,LCF_4LAC,94,-0.82
0,LCF,LCF_4LAC,30,-0.65
0,LCF,LCF_4LAC,3,-0.58
0,LCF,LCF_4LAC,27,-0.56
0,LCF,LCF_4LAC,66,-0.51
0,LCF,LCF_4LAC,18,-0.51
0,LCF,LCF_4LAC,67,-0.49
0,LCF,LCF_4LAC,75,-0.47
0,LCF,LCF_4LAC,35,-0.47
0,LCF,LCF_4LAC,45,-0.46
0,LCF,LCF_4LAC,80,-0.44
0,LCF,LCF_4LAC,19,-0.4
0,LCF,LCF_4LAC,79,-0.38
0,LCF,LCF_4LAC,71,-0.37
0,LCF,LCF_4LAC,91,-0.32
0,LCF,LCF_4LAC,23,-0.31
0,LCF,LCF_4LAC,99,-0.3
0,LCF,LCF_4LAC,11,-0.28
0,LCF,LCF_4LAC,69,-0.28
0,LCF,LCF_4LAC,14,-0.28
0,LCF,LCF_4LAC,74,-0.26
0,LCF,LCF_4LAC,34,-0.25
0,LCF,LCF_4LAC,58,-0.24
0,LCF,LCF_4LAC,50,-0.21
0,LCF,LCF_4LAC,4,-0.19
0,LCF,LCF_4LAC,53,-0.19
0,LCF,LCF_4LAC,41,-0.18
0,LCF,LCF_4LAC,37,-0.17
0,LCF,LCF_4LAC,51,-0.16
0,LCF,LCF_4LAC,97,-0.14
0,LCF,LCF_4LAC,72,-0.11
0,LCF,LCF_4LAC,16,-0.02
0,LCF,LCF_4LAC,77,0.11
0,LCF,LCF_4LAC,7,0.19
0,LCF,LCF_4LAC,20,0.3
0,LCF,LCF_4LAC,15,0.39
0,LCF,LCF_4LAC,54,0.42
0,LCF,LCF_4LAC,87,0.44
0,LCF,LCF_4LAC,59,0.57
0,LCF,LCF_4LAC,9,0.03
0,LCF,LCF_4LAC,68,0.05
0,LCF,LCF_4LAC,73,0.14
0,LCF,LCF_4LAC,82,0.14
0,LCF,LCF_4LAC,55,0.26
0,LCF,LCF_4LAC,49,0.27
0,LCF,LCF_4LAC,63,0.32
0,LCF,LCF_4LAC,42,0.39
0,LCF,LCF_4LAC,93,0.4
0,LCF,LCF_4LAC,1,0.64
0,LCF,LCF_4LAC,61,0.76
0,LCF,LCF_4LAC,10,0.82
0,LCF,LCF_4LAC,62,0.82
0,LCF,LCF_4LAC,81,1.03
0,LCF,LCF_4LAC,57,1.19
0,LCF,LCF_4LAC,90,1.28
0,LCF,LCF_4LAC,33,1.34
0,LCF,LCF_4LAC,5,1.34
0,LCF,LCF_4LAC,96,1.42
0,LCF,LCF_4LAC,56,1.58
0,LCF,LCF_4LAC,44,1.1
0,LCF,LCF_4LAC,31,1.17
0,LCF,LCF_4LAC,43,1.26
0,LCF,LCF_4LAC,83,1.27
0,LCF,LCF_4LAC,88,1.29
0,LCF,LCF_4LAC,36,1.34
0,LCF,LCF_4LAC,84,1.36
0,LCF,LCF_4LAC,86,1.85
0,LCF,LCF_4LAC,48,1.54
0,LCF,LCF_4LAC,98,1.57
0,LCF,LCF_4LAC,76,1.68
0,LCF,LCF_4LAC,52,1.75
0,LCF,LCF_4LAC,25,2.09
0,LCF,LCF_4LAC,95,2.14
0,LCF,LCF_4LAC,26,2.22
0,LCF,LCF_4LAC,2,2.36
0,LCF,LCF_4LAC,29,2.46
0,LCF,LCF_4LAC,39,2.5
0,LCF,LCF_4LAC,13,2.51
0,LCF,LCF_4LAC,28,1.84
0,LCF,LCF_4LAC,8,2.34
0,LCF,LCF_4LAC,12,2.55
0,LCF,LCF_4LAC,65,2.58
0,LCF,LCF_4LAC,92,2.65
0,LCF,LCF_4LAC,46,2.85
0,LCF,LCF_4LAC,17,2.88
0,LCF,LCF_4LAC,60,3.04
0,LCF,LCF_4LAC,70,3.07
0,LCF,LCF_4LAC,6,2.24
0,LCF,LCF_4LAC,40,2.31
0,LCF,LCF_4LAC,24,2.34
0,LCF,LCF_4LAC,38,2.34
0,LCF,LCF_4LAC,85,2.35
0,LCF,LCF_4LAC,64,2.36
0,LCF,LCF_4LAC,32,2.44
0,LCF,LCF_4LAC,89,2.45
0,LCF,LCF_2x4d,83,-4.47
0,LCF,LCF_2x4d,35,-4.47
0,LCF,LCF_2x4d,53,-4.47
0,LCF,LCF_2x4d,25,-4.46
0,LCF,LCF_2x4d,92,-4.46
0,LCF,LCF_2x4d,61,-4.46
0,LCF,LCF_2x4d,80,-4.46
0,LCF,LCF_2x4d,55,-4.45
0,LCF,LCF_2x4d,27,-4.45
0,LCF,LCF_2x4d,14,-4.44
0,LCF,LCF_2x4d,85,-4.44
0,LCF,LCF_2x4d,17,-4.43
0,LCF,LCF_2x4d,93,-4.43
0,LCF,LCF_2x4d,40,-4.43
0,LCF,LCF_2x4d,6,-4.43
0,LCF,LCF_2x4d,81,-4.43
0,LCF,LCF_2x4d,89,-4.42
0,LCF,LCF_2x4d,24,-4.42
0,LCF,LCF_2x4d,15,-4.42
0,LCF,LCF_2x4d,98,-4.42
0,LCF,LCF_2x4d,16,-4.42
0,LCF,LCF_2x4d,26,-4.42
0,LCF,LCF_2x4d,44,-4.42
0,LCF,LCF_2x4d,48,-4.42
0,LCF,LCF_2x4d,11,-4.42
0,LCF,LCF_2x4d,42,-4.42
0,LCF,LCF_2x4d,43,-4.42
0,LCF,LCF_2x4d,62,-4.42
0,LCF,LCF_2x4d,4,-4.42
0,LCF,LCF_2x4d,20,-4.42
0,LCF,LCF_2x4d,54,-4.42
0,LCF,LCF_2x4d,96,-4.42
0,LCF,LCF_2x4d,52,-4.42
0,LCF,LCF_2x4d,65,-4.42
0,LCF,LCF_2x4d,1,-4.42
0,LCF,LCF_2x4d,94,-4.42
0,LCF,LCF_2x4d,87,-4.41
0,LCF,LCF_2x4d,3,-4.41
0,LCF,LCF_2x4d,9,-4.41
0,LCF,LCF_2x4d,49,-4.41
0,LCF,LCF_2x4d,51,-4.41
0,LCF,LCF_2x4d,12,-4.41
0,LCF,LCF_2x4d,13,-4.41
0,LCF,LCF_2x4d,34,-4.41
0,LCF,LCF_2x4d,46,-4.41
0,LCF,LCF_2x4d,47,-4.41
0,LCF,LCF_2x4d,78,-4.41
0,LCF,LCF_2x4d,72,-4.41
0,LCF,LCF_2x4d,38,-4.41
0,LCF,LCF_2x4d,91,-4.41
0,LCF,LCF_2x4d,23,-4.41
0,LCF,LCF_2x4d,18,-4.41
0,LCF,LCF_2x4d,95,-4.41
0,LCF,LCF_2x4d,74,-4.41
0,LCF,LCF_2x4d,58,-4.41
0,LCF,LCF_2x4d,36,-4.41
0,LCF,LCF_2x4d,63,-4.41
0,LCF,LCF_2x4d,21,-4.41
0,LCF,LCF_2x4d,5,-4.41
0,LCF,LCF_2x4d,19,-4.41
0,LCF,LCF_2x4d,37,-4.41
0,LCF,LCF_2x4d,88,-4.41
0,LCF,LCF_2x4d,97,-4.41
0,LCF,LCF_2x4d,57,-4.4
0,LCF,LCF_2x4d,84,-4.4
0,LCF,LCF_2x4d,86,-4.4
0,LCF,LCF_2x4d,60,-4.4
0,LCF,LCF_2x4d,75,-4.4
0,LCF,LCF_2x4d,41,-4.4
0,LCF,LCF_2x4d,73,-4.4
0,LCF,LCF_2x4d,66,-4.4
0,LCF,LCF_2x4d,33,-4.4
0,LCF,LCF_2x4d,29,-4.4
0,LCF,LCF_2x4d,68,-4.4
0,LCF,LCF_2x4d,32,-4.4
0,LCF,LCF_2x4d,82,-4.4
0,LCF,LCF_2x4d,77,-4.4
0,LCF,LCF_2x4d,45,-4.4
0,LCF,LCF_2x4d,39,-4.4
0,LCF,LCF_2x4d,100,-4.4
0,LCF,LCF_2x4d,7,-4.4
0,LCF,LCF_2x4d,10,-4.4
0,LCF,LCF_2x4d,22,-4.4
0,LCF,LCF_2x4d,8,-4.39
0,LCF,LCF_2x4d,31,-4.39
0,LCF,LCF_2x4d,67,-4.39
0,LCF,LCF_2x4d,76,-4.39
0,LCF,LCF_2x4d,69,-4.39
0,LCF,LCF_2x4d,28,-4.39
0,LCF,LCF_2x4d,56,-4.39
0,LCF,LCF_2x4d,99,-4.39
0,LCF,LCF_2x4d,50,-4.39
0,LCF,LCF_2x4d,59,-4.38
0,LCF,LCF_2x4d,90,-4.38
0,LCF,LCF_2x4d,70,-4.38
0,LCF,LCF_2x4d,2,-4.38
0,LCF,LCF_2x4d,79,-4.37
0,LCF,LCF_2x4d,30,-4.36
0,LCF,LCF_2x4d,64,-4.36
0,LCF,LCF_2x4d,71,-4.26
0,LCF,LCF_3N0T,59,-6.51
0,LCF,LCF_3N0T,75,-6.51
0,LCF,LCF_3N0T,86,-6.51
0,LCF,LCF_3N0T,90,-6.51
0,LCF,LCF_3N0T,78,-6.5
0,LCF,LCF_3N0T,4,-6.5
0,LCF,LCF_3N0T,37,-6.5
0,LCF,LCF_3N0T,39,-6.5
0,LCF,LCF_3N0T,65,-6.5
0,LCF,LCF_3N0T,27,-6.5
0,LCF,LCF_3N0T,30,-6.5
0,LCF,LCF_3N0T,99,-6.5
0,LCF,LCF_3N0T,64,-6.5
0,LCF,LCF_3N0T,50,-6.5
0,LCF,LCF_3N0T,56,-6.5
0,LCF,LCF_3N0T,69,-6.5
0,LCF,LCF_3N0T,61,-6.49
0,LCF,LCF_3N0T,10,-6.49
0,LCF,LCF_3N0T,11,-6.49
0,LCF,LCF_3N0T,60,-6.49
0,LCF,LCF_3N0T,68,-6.49
0,LCF,LCF_3N0T,63,-6.48
0,LCF,LCF_3N0T,29,-6.48
0,LCF,LCF_3N0T,2,-6.47
0,LCF,LCF_3N0T,73,-6.47
0,LCF,LCF_3N0T,67,-6.47
0,LCF,LCF_3N0T,53,-6.46
0,LCF,LCF_3N0T,51,-6.46
